date,year,month,quarter,day_name
2024-12-14 22:21:48,2024,12,2024Q4,Saturday
2023-05-03 11:16:45,2023,5,2023Q2,Wednesday
2025-01-15 23:11:34,2025,1,2025Q1,Wednesday
2023-09-23 16:20:21,2023,9,2023Q3,Saturday
2024-07-03 03:14:07,2024,7,2024Q3,Wednesday
2022-02-23 17:18:29,2022,2,2022Q1,Wednesday
2024-11-12 14:59:31,2024,11,2024Q4,Tuesday
2024-04-09 01:53:42,2024,4,2024Q2,Tuesday
2023-03-01 16:36:21,2023,3,2023Q1,Wednesday
2022-09-12 10:46:30,2022,9,2022Q3,Monday
2022-05-12 21:04:17,2022,5,2022Q2,Thursday
2024-11-01 11:17:56,2024,11,2024Q4,Friday
2022-01-14 09:10:02,2022,1,2022Q1,Friday
2024-11-05 07:17:46,2024,11,2024Q4,Tuesday
2024-10-09 19:35:50,2024,10,2024Q4,Wednesday
2025-01-21 07:27:24,2025,1,2025Q1,Tuesday
2023-03-13 18:37:11,2023,3,2023Q1,Monday
2022-09-28 14:16:56,2022,9,2022Q3,Wednesday
2022-01-01 03:49:01,2022,1,2022Q1,Saturday
2024-03-06 07:49:40,2024,3,2024Q1,Wednesday
2024-01-09 06:07:35,2024,1,2024Q1,Tuesday
2022-03-17 19:22:15,2022,3,2022Q1,Thursday
2023-12-01 11:36:15,2023,12,2023Q4,Friday
2025-03-03 17:49:29,2025,3,2025Q1,Monday
2023-12-04 19:14:53,2023,12,2023Q4,Monday
2025-05-31 07:37:55,2025,5,2025Q2,Saturday
2024-10-15 11:08:49,2024,10,2024Q4,Tuesday
2022-05-02 05:53:00,2022,5,2022Q2,Monday
2023-06-05 16:57:50,2023,6,2023Q2,Monday
2023-04-18 01:12:57,2023,4,2023Q2,Tuesday
2025-01-07 11:46:10,2025,1,2025Q1,Tuesday
2022-05-08 12:54:41,2022,5,2022Q2,Sunday
2024-05-18 04:24:51,2024,5,2024Q2,Saturday
2024-10-05 17:03:19,2024,10,2024Q4,Saturday
2023-06-07 12:31:54,2023,6,2023Q2,Wednesday
2024-12-22 05:49:28,2024,12,2024Q4,Sunday
2023-02-15 09:09:42,2023,2,2023Q1,Wednesday
2022-02-08 08:33:42,2022,2,2022Q1,Tuesday
2024-02-28 11:33:29,2024,2,2024Q1,Wednesday
2024-06-20 23:27:17,2024,6,2024Q2,Thursday
2025-03-08 12:57:55,2025,3,2025Q1,Saturday
2024-03-24 17:02:39,2024,3,2024Q1,Sunday
2024-03-29 09:44:57,2024,3,2024Q1,Friday
2023-10-10 23:52:16,2023,10,2023Q4,Tuesday
2022-03-24 12:16:11,2022,3,2022Q1,Thursday
2022-08-06 22:16:38,2022,8,2022Q3,Saturday
2024-01-20 16:37:16,2024,1,2024Q1,Saturday
2025-04-09 17:26:56,2025,4,2025Q2,Wednesday
2024-06-03 11:45:47,2024,6,2024Q2,Monday
2023-06-30 04:06:21,2023,6,2023Q2,Friday
2023-07-13 14:05:05,2023,7,2023Q3,Thursday
2025-07-19 18:24:56,2025,7,2025Q3,Saturday
2024-01-07 05:37:51,2024,1,2024Q1,Sunday
2025-04-01 05:14:19,2025,4,2025Q2,Tuesday
2024-02-17 06:58:49,2024,2,2024Q1,Saturday
2022-08-16 00:16:10,2022,8,2022Q3,Tuesday
2022-12-09 22:25:15,2022,12,2022Q4,Friday
2024-04-02 21:09:55,2024,4,2024Q2,Tuesday
2022-05-05 15:36:41,2022,5,2022Q2,Thursday
2022-10-31 14:47:01,2022,10,2022Q4,Monday
2025-07-07 05:13:08,2025,7,2025Q3,Monday
2024-02-26 14:50:16,2024,2,2024Q1,Monday
2024-12-19 22:53:18,2024,12,2024Q4,Thursday
2023-04-12 10:50:42,2023,4,2023Q2,Wednesday
2023-05-05 11:33:11,2023,5,2023Q2,Friday
2024-11-22 10:51:27,2024,11,2024Q4,Friday
2023-03-08 16:47:44,2023,3,2023Q1,Wednesday
2023-07-20 17:45:10,2023,7,2023Q3,Thursday
2023-11-23 21:11:20,2023,11,2023Q4,Thursday
2023-02-25 04:11:38,2023,2,2023Q1,Saturday
2024-05-27 18:03:22,2024,5,2024Q2,Monday
2024-09-04 09:08:31,2024,9,2024Q3,Wednesday
2025-03-05 19:35:56,2025,3,2025Q1,Wednesday
2022-06-08 12:54:08,2022,6,2022Q2,Wednesday
2022-02-04 03:34:51,2022,2,2022Q1,Friday
2024-10-18 00:58:35,2024,10,2024Q4,Friday
2023-03-15 03:37:25,2023,3,2023Q1,Wednesday
2025-03-22 17:31:19,2025,3,2025Q1,Saturday
2024-05-21 19:34:49,2024,5,2024Q2,Tuesday
2023-01-02 06:20:05,2023,1,2023Q1,Monday
2023-01-01 05:05:28,2023,1,2023Q1,Sunday
2024-11-10 15:01:43,2024,11,2024Q4,Sunday
2023-07-24 10:01:42,2023,7,2023Q3,Monday
2024-07-11 15:19:48,2024,7,2024Q3,Thursday
2024-02-21 10:15:28,2024,2,2024Q1,Wednesday
2025-08-08 06:30:25,2025,8,2025Q3,Friday
2024-12-05 03:45:53,2024,12,2024Q4,Thursday
2025-06-10 18:59:28,2025,6,2025Q2,Tuesday
2023-10-26 01:54:35,2023,10,2023Q4,Thursday
2025-01-23 12:13:40,2025,1,2025Q1,Thursday
2023-05-10 04:52:34,2023,5,2023Q2,Wednesday
2023-07-24 15:38:05,2023,7,2023Q3,Monday
2025-06-09 21:33:43,2025,6,2025Q2,Monday
2025-06-01 07:26:20,2025,6,2025Q2,Sunday
2022-03-11 04:42:07,2022,3,2022Q1,Friday
2023-03-11 16:42:22,2023,3,2023Q1,Saturday
2024-02-23 14:06:37,2024,2,2024Q1,Friday
2024-02-09 02:10:42,2024,2,2024Q1,Friday
2023-09-09 22:20:56,2023,9,2023Q3,Saturday
2023-11-10 19:16:49,2023,11,2023Q4,Friday
2024-04-16 20:45:31,2024,4,2024Q2,Tuesday
2022-08-10 12:25:44,2022,8,2022Q3,Wednesday
2022-01-08 10:32:14,2022,1,2022Q1,Saturday
2025-01-21 21:50:00,2025,1,2025Q1,Tuesday
2023-05-30 16:28:28,2023,5,2023Q2,Tuesday
2024-08-05 04:58:03,2024,8,2024Q3,Monday
2023-04-05 04:58:08,2023,4,2023Q2,Wednesday
2024-03-29 18:44:55,2024,3,2024Q1,Friday
2024-03-18 07:56:52,2024,3,2024Q1,Monday
2024-02-13 04:06:05,2024,2,2024Q1,Tuesday
2023-09-07 00:58:21,2023,9,2023Q3,Thursday
2024-12-08 18:14:00,2024,12,2024Q4,Sunday
2025-03-12 23:31:42,2025,3,2025Q1,Wednesday
2022-04-14 04:18:49,2022,4,2022Q2,Thursday
2022-05-03 19:12:52,2022,5,2022Q2,Tuesday
2024-11-20 08:35:56,2024,11,2024Q4,Wednesday
2025-04-04 19:14:40,2025,4,2025Q2,Friday
2024-04-02 10:54:46,2024,4,2024Q2,Tuesday
2024-06-17 19:57:09,2024,6,2024Q2,Monday
2023-03-08 15:35:21,2023,3,2023Q1,Wednesday
2024-01-09 14:21:59,2024,1,2024Q1,Tuesday
2023-05-22 14:11:20,2023,5,2023Q2,Monday
2025-02-25 03:39:54,2025,2,2025Q1,Tuesday
2023-11-29 05:06:38,2023,11,2023Q4,Wednesday
2025-06-16 08:35:40,2025,6,2025Q2,Monday
2022-06-18 01:58:46,2022,6,2022Q2,Saturday
2022-09-07 23:07:16,2022,9,2022Q3,Wednesday
2023-10-14 14:06:42,2023,10,2023Q4,Saturday
2024-02-03 14:53:39,2024,2,2024Q1,Saturday
2023-12-30 21:05:51,2023,12,2023Q4,Saturday
2023-10-21 06:42:30,2023,10,2023Q4,Saturday
2023-04-02 00:27:52,2023,4,2023Q2,Sunday
2025-01-27 06:16:13,2025,1,2025Q1,Monday
2023-03-05 03:53:53,2023,3,2023Q1,Sunday
2022-10-19 02:03:09,2022,10,2022Q4,Wednesday
2024-11-21 15:43:11,2024,11,2024Q4,Thursday
2025-05-03 14:13:35,2025,5,2025Q2,Saturday
2025-03-02 08:07:51,2025,3,2025Q1,Sunday
2022-11-12 18:10:23,2022,11,2022Q4,Saturday
2025-01-10 08:16:48,2025,1,2025Q1,Friday
2023-11-13 11:44:58,2023,11,2023Q4,Monday
2023-01-11 09:30:13,2023,1,2023Q1,Wednesday
2025-05-25 04:23:25,2025,5,2025Q2,Sunday
2024-07-02 03:28:58,2024,7,2024Q3,Tuesday
2023-03-31 23:18:40,2023,3,2023Q1,Friday
2025-07-25 07:43:48,2025,7,2025Q3,Friday
2022-08-04 04:25:07,2022,8,2022Q3,Thursday
2022-02-04 16:47:37,2022,2,2022Q1,Friday
2023-06-18 21:12:21,2023,6,2023Q2,Sunday
2024-07-11 21:10:38,2024,7,2024Q3,Thursday
2023-12-16 23:54:27,2023,12,2023Q4,Saturday
2025-06-27 20:18:23,2025,6,2025Q2,Friday
2023-09-29 00:03:59,2023,9,2023Q3,Friday
2023-09-15 16:47:15,2023,9,2023Q3,Friday
2022-07-30 05:09:13,2022,7,2022Q3,Saturday
2022-12-05 05:00:43,2022,12,2022Q4,Monday
2023-12-15 15:44:37,2023,12,2023Q4,Friday
2025-06-16 06:09:18,2025,6,2025Q2,Monday
2024-09-17 01:13:11,2024,9,2024Q3,Tuesday
2023-04-10 10:49:46,2023,4,2023Q2,Monday
2025-08-08 22:53:21,2025,8,2025Q3,Friday
2023-10-23 08:28:27,2023,10,2023Q4,Monday
2024-07-01 20:08:24,2024,7,2024Q3,Monday
2023-11-13 18:35:29,2023,11,2023Q4,Monday
2024-07-28 12:47:03,2024,7,2024Q3,Sunday
2024-07-27 09:56:14,2024,7,2024Q3,Saturday
2025-06-20 14:02:09,2025,6,2025Q2,Friday
2024-02-29 08:34:28,2024,2,2024Q1,Thursday
2024-05-11 18:29:07,2024,5,2024Q2,Saturday
2025-06-30 18:58:09,2025,6,2025Q2,Monday
2024-11-25 18:44:34,2024,11,2024Q4,Monday
2025-07-06 03:27:09,2025,7,2025Q3,Sunday
2022-07-12 13:15:16,2022,7,2022Q3,Tuesday
2023-08-16 12:52:35,2023,8,2023Q3,Wednesday
2023-05-12 06:15:56,2023,5,2023Q2,Friday
2022-11-06 04:40:42,2022,11,2022Q4,Sunday
2025-04-18 01:38:59,2025,4,2025Q2,Friday
2024-11-11 12:57:46,2024,11,2024Q4,Monday
2024-09-13 07:53:30,2024,9,2024Q3,Friday
2024-11-22 12:27:53,2024,11,2024Q4,Friday
2023-02-09 18:14:07,2023,2,2023Q1,Thursday
2022-05-09 13:56:09,2022,5,2022Q2,Monday
2025-03-01 20:52:24,2025,3,2025Q1,Saturday
2025-03-03 04:42:36,2025,3,2025Q1,Monday
2023-06-24 13:21:09,2023,6,2023Q2,Saturday
2023-04-05 21:16:59,2023,4,2023Q2,Wednesday
2024-10-14 01:38:08,2024,10,2024Q4,Monday
2023-04-16 23:29:13,2023,4,2023Q2,Sunday
2022-08-23 01:47:24,2022,8,2022Q3,Tuesday
2022-01-12 23:00:56,2022,1,2022Q1,Wednesday
2022-04-16 22:32:56,2022,4,2022Q2,Saturday
2025-04-14 23:27:08,2025,4,2025Q2,Monday
2025-04-24 19:27:27,2025,4,2025Q2,Thursday
2023-09-17 19:14:13,2023,9,2023Q3,Sunday
2022-10-16 21:34:42,2022,10,2022Q4,Sunday
2025-03-18 23:50:18,2025,3,2025Q1,Tuesday
2024-06-05 14:06:53,2024,6,2024Q2,Wednesday
2022-04-15 15:44:23,2022,4,2022Q2,Friday
2025-06-26 15:05:19,2025,6,2025Q2,Thursday
2024-09-26 18:12:12,2024,9,2024Q3,Thursday
2024-12-09 06:17:45,2024,12,2024Q4,Monday
2022-01-01 07:33:01,2022,1,2022Q1,Saturday
2023-06-28 08:57:12,2023,6,2023Q2,Wednesday
2025-05-03 08:03:21,2025,5,2025Q2,Saturday
2022-04-07 13:30:47,2022,4,2022Q2,Thursday
2023-06-20 01:48:01,2023,6,2023Q2,Tuesday
2025-03-16 04:25:47,2025,3,2025Q1,Sunday
2024-07-02 18:33:20,2024,7,2024Q3,Tuesday
2025-01-24 19:10:17,2025,1,2025Q1,Friday
2023-03-04 04:16:10,2023,3,2023Q1,Saturday
2022-07-28 23:22:05,2022,7,2022Q3,Thursday
2022-01-12 03:10:37,2022,1,2022Q1,Wednesday
2022-04-13 01:51:23,2022,4,2022Q2,Wednesday
2022-07-11 13:42:22,2022,7,2022Q3,Monday
2022-03-07 05:36:51,2022,3,2022Q1,Monday
2024-09-06 11:06:33,2024,9,2024Q3,Friday
2022-11-07 05:18:36,2022,11,2022Q4,Monday
2024-12-16 04:31:36,2024,12,2024Q4,Monday
2022-11-03 23:15:49,2022,11,2022Q4,Thursday
2022-12-18 19:45:48,2022,12,2022Q4,Sunday
2024-06-17 15:11:47,2024,6,2024Q2,Monday
2022-03-31 14:48:13,2022,3,2022Q1,Thursday
2024-07-25 03:29:56,2024,7,2024Q3,Thursday
2022-07-23 07:30:11,2022,7,2022Q3,Saturday
2024-07-12 06:43:13,2024,7,2024Q3,Friday
2025-05-09 08:54:22,2025,5,2025Q2,Friday
2023-04-19 23:13:00,2023,4,2023Q2,Wednesday
2025-07-08 13:20:32,2025,7,2025Q3,Tuesday
2025-05-09 05:17:44,2025,5,2025Q2,Friday
2024-08-08 05:06:23,2024,8,2024Q3,Thursday
2022-12-20 15:35:21,2022,12,2022Q4,Tuesday
2023-06-22 00:05:47,2023,6,2023Q2,Thursday
2022-11-09 13:34:37,2022,11,2022Q4,Wednesday
2022-09-12 20:47:29,2022,9,2022Q3,Monday
2023-03-22 12:33:22,2023,3,2023Q1,Wednesday
2022-04-09 16:05:48,2022,4,2022Q2,Saturday
2023-03-25 14:53:43,2023,3,2023Q1,Saturday
2022-03-09 20:05:05,2022,3,2022Q1,Wednesday
2024-06-09 01:43:07,2024,6,2024Q2,Sunday
2024-08-30 04:02:45,2024,8,2024Q3,Friday
2024-05-21 07:11:26,2024,5,2024Q2,Tuesday
2024-08-06 19:00:18,2024,8,2024Q3,Tuesday
2022-04-06 10:50:47,2022,4,2022Q2,Wednesday
2023-10-29 21:29:44,2023,10,2023Q4,Sunday
2024-05-11 21:16:36,2024,5,2024Q2,Saturday
2022-12-09 10:10:22,2022,12,2022Q4,Friday
2024-11-18 15:55:51,2024,11,2024Q4,Monday
2025-02-18 23:06:31,2025,2,2025Q1,Tuesday
2023-11-28 14:08:16,2023,11,2023Q4,Tuesday
2025-03-18 18:24:49,2025,3,2025Q1,Tuesday
2025-07-30 15:59:27,2025,7,2025Q3,Wednesday
2023-07-06 17:44:27,2023,7,2023Q3,Thursday
2024-10-10 13:21:04,2024,10,2024Q4,Thursday
2023-02-19 02:25:01,2023,2,2023Q1,Sunday
2022-09-21 03:34:05,2022,9,2022Q3,Wednesday
2024-08-20 07:36:38,2024,8,2024Q3,Tuesday
2022-06-12 17:22:28,2022,6,2022Q2,Sunday
2022-11-27 16:15:30,2022,11,2022Q4,Sunday
2024-10-04 06:08:39,2024,10,2024Q4,Friday
2025-02-04 05:25:03,2025,2,2025Q1,Tuesday
2022-04-26 14:54:54,2022,4,2022Q2,Tuesday
2023-08-22 21:48:44,2023,8,2023Q3,Tuesday
2023-12-10 18:56:32,2023,12,2023Q4,Sunday
2024-07-21 06:27:23,2024,7,2024Q3,Sunday
2023-10-18 19:10:04,2023,10,2023Q4,Wednesday
2025-07-17 18:00:20,2025,7,2025Q3,Thursday
2023-09-21 09:07:17,2023,9,2023Q3,Thursday
2025-01-25 05:40:52,2025,1,2025Q1,Saturday
2022-01-02 06:18:42,2022,1,2022Q1,Sunday
2022-06-23 01:31:19,2022,6,2022Q2,Thursday
2022-01-05 04:48:13,2022,1,2022Q1,Wednesday
2023-07-11 23:32:00,2023,7,2023Q3,Tuesday
2023-07-11 06:44:00,2023,7,2023Q3,Tuesday
2024-01-13 06:05:52,2024,1,2024Q1,Saturday
2024-10-17 02:30:59,2024,10,2024Q4,Thursday
2023-10-17 14:25:53,2023,10,2023Q4,Tuesday
2023-01-15 01:03:28,2023,1,2023Q1,Sunday
2023-07-08 11:17:43,2023,7,2023Q3,Saturday
2023-01-21 23:20:57,2023,1,2023Q1,Saturday
2023-04-17 21:39:21,2023,4,2023Q2,Monday
2023-08-28 03:33:58,2023,8,2023Q3,Monday
2023-12-26 06:38:49,2023,12,2023Q4,Tuesday
2022-06-02 23:50:33,2022,6,2022Q2,Thursday
2022-12-05 13:57:25,2022,12,2022Q4,Monday
2025-04-28 04:38:28,2025,4,2025Q2,Monday
2023-10-15 05:44:24,2023,10,2023Q4,Sunday
2022-07-09 23:54:22,2022,7,2022Q3,Saturday
2025-04-23 21:22:55,2025,4,2025Q2,Wednesday
2022-10-16 09:22:04,2022,10,2022Q4,Sunday
2025-07-02 01:50:01,2025,7,2025Q3,Wednesday
2023-06-29 10:44:40,2023,6,2023Q2,Thursday
2022-11-08 08:21:05,2022,11,2022Q4,Tuesday
2024-05-27 23:08:19,2024,5,2024Q2,Monday
2023-12-28 01:16:23,2023,12,2023Q4,Thursday
2022-09-08 00:50:34,2022,9,2022Q3,Thursday
2024-12-19 01:13:58,2024,12,2024Q4,Thursday
2022-11-17 01:35:39,2022,11,2022Q4,Thursday
2025-03-21 07:10:22,2025,3,2025Q1,Friday
2024-12-28 14:06:25,2024,12,2024Q4,Saturday
2023-03-17 05:06:19,2023,3,2023Q1,Friday
2022-02-04 01:50:40,2022,2,2022Q1,Friday
2022-06-22 21:00:42,2022,6,2022Q2,Wednesday
2022-06-09 09:45:18,2022,6,2022Q2,Thursday
2024-05-23 14:38:28,2024,5,2024Q2,Thursday
2023-06-23 00:10:28,2023,6,2023Q2,Friday
2023-08-23 18:13:08,2023,8,2023Q3,Wednesday
2023-05-30 23:15:30,2023,5,2023Q2,Tuesday
2023-01-15 15:20:28,2023,1,2023Q1,Sunday
2022-04-03 01:45:52,2022,4,2022Q2,Sunday
2025-01-14 09:32:09,2025,1,2025Q1,Tuesday
2023-12-10 18:32:54,2023,12,2023Q4,Sunday
2023-07-09 03:46:02,2023,7,2023Q3,Sunday
2025-02-20 18:41:23,2025,2,2025Q1,Thursday
2024-11-01 07:48:20,2024,11,2024Q4,Friday
2024-09-14 16:46:20,2024,9,2024Q3,Saturday
2023-12-16 19:14:42,2023,12,2023Q4,Saturday
2025-03-12 01:18:27,2025,3,2025Q1,Wednesday
2022-05-05 20:08:02,2022,5,2022Q2,Thursday
2022-10-21 13:11:39,2022,10,2022Q4,Friday
2022-11-14 17:01:13,2022,11,2022Q4,Monday
2022-10-18 22:04:44,2022,10,2022Q4,Tuesday
2025-06-17 12:56:14,2025,6,2025Q2,Tuesday
2022-04-19 03:11:18,2022,4,2022Q2,Tuesday
2022-09-29 01:58:04,2022,9,2022Q3,Thursday
2024-09-23 23:52:35,2024,9,2024Q3,Monday
2025-06-01 01:12:21,2025,6,2025Q2,Sunday
2024-12-23 22:17:43,2024,12,2024Q4,Monday
2024-08-11 19:42:18,2024,8,2024Q3,Sunday
2022-09-08 00:21:47,2022,9,2022Q3,Thursday
2023-08-15 02:57:11,2023,8,2023Q3,Tuesday
2024-05-14 17:28:11,2024,5,2024Q2,Tuesday
2023-11-11 11:21:25,2023,11,2023Q4,Saturday
2023-11-08 16:10:16,2023,11,2023Q4,Wednesday
2025-06-08 19:27:17,2025,6,2025Q2,Sunday
2024-06-11 01:40:40,2024,6,2024Q2,Tuesday
2023-08-09 00:31:03,2023,8,2023Q3,Wednesday
2023-02-04 02:20:23,2023,2,2023Q1,Saturday
2022-02-25 19:05:39,2022,2,2022Q1,Friday
2025-01-19 02:56:54,2025,1,2025Q1,Sunday
2023-03-20 12:38:41,2023,3,2023Q1,Monday
2023-07-16 06:20:18,2023,7,2023Q3,Sunday
2022-02-28 05:47:30,2022,2,2022Q1,Monday
2022-03-25 06:21:40,2022,3,2022Q1,Friday
2024-06-27 05:47:22,2024,6,2024Q2,Thursday
2023-02-07 02:01:26,2023,2,2023Q1,Tuesday
2025-02-05 18:39:53,2025,2,2025Q1,Wednesday
2024-10-06 20:00:33,2024,10,2024Q4,Sunday
2024-09-01 02:24:39,2024,9,2024Q3,Sunday
2024-03-16 17:36:19,2024,3,2024Q1,Saturday
2024-09-03 16:48:09,2024,9,2024Q3,Tuesday
2024-08-27 12:50:59,2024,8,2024Q3,Tuesday
2025-08-08 20:25:09,2025,8,2025Q3,Friday
2023-07-17 09:37:50,2023,7,2023Q3,Monday
2024-05-31 18:42:55,2024,5,2024Q2,Friday
2022-01-27 05:54:52,2022,1,2022Q1,Thursday
2024-07-12 10:58:39,2024,7,2024Q3,Friday
2024-04-18 12:03:01,2024,4,2024Q2,Thursday
2024-11-04 04:04:33,2024,11,2024Q4,Monday
2025-08-01 14:02:23,2025,8,2025Q3,Friday
2024-01-13 18:17:04,2024,1,2024Q1,Saturday
2022-07-20 08:24:26,2022,7,2022Q3,Wednesday
2025-05-01 13:13:50,2025,5,2025Q2,Thursday
2025-03-31 16:54:03,2025,3,2025Q1,Monday
2023-05-10 03:59:53,2023,5,2023Q2,Wednesday
2025-07-13 00:13:11,2025,7,2025Q3,Sunday
2024-06-09 12:07:03,2024,6,2024Q2,Sunday
2023-09-09 06:40:42,2023,9,2023Q3,Saturday
2024-03-26 06:19:15,2024,3,2024Q1,Tuesday
2024-12-29 15:53:46,2024,12,2024Q4,Sunday
2024-07-09 14:26:04,2024,7,2024Q3,Tuesday
2025-05-12 05:02:50,2025,5,2025Q2,Monday
2022-03-19 18:47:10,2022,3,2022Q1,Saturday
2023-01-30 02:41:06,2023,1,2023Q1,Monday
2023-11-13 20:20:00,2023,11,2023Q4,Monday
2022-08-08 13:39:19,2022,8,2022Q3,Monday
2024-12-12 11:08:16,2024,12,2024Q4,Thursday
2023-12-24 01:48:02,2023,12,2023Q4,Sunday
2023-07-11 15:52:08,2023,7,2023Q3,Tuesday
2025-01-27 14:47:08,2025,1,2025Q1,Monday
2024-11-12 10:42:03,2024,11,2024Q4,Tuesday
2024-08-13 12:38:18,2024,8,2024Q3,Tuesday
2025-01-08 04:26:48,2025,1,2025Q1,Wednesday
2024-01-11 13:45:09,2024,1,2024Q1,Thursday
2023-07-26 01:05:38,2023,7,2023Q3,Wednesday
2024-11-10 07:49:26,2024,11,2024Q4,Sunday
2025-04-06 21:45:28,2025,4,2025Q2,Sunday
2022-09-14 08:03:08,2022,9,2022Q3,Wednesday
2022-08-17 06:19:30,2022,8,2022Q3,Wednesday
2024-11-05 05:41:35,2024,11,2024Q4,Tuesday
2025-08-05 23:14:17,2025,8,2025Q3,Tuesday
2024-09-11 13:47:57,2024,9,2024Q3,Wednesday
2024-11-11 23:38:32,2024,11,2024Q4,Monday
2025-05-03 18:18:46,2025,5,2025Q2,Saturday
2023-07-09 05:38:09,2023,7,2023Q3,Sunday
2022-03-04 14:39:24,2022,3,2022Q1,Friday
2024-06-19 02:37:37,2024,6,2024Q2,Wednesday
2025-08-10 20:04:30,2025,8,2025Q3,Sunday
2023-11-24 18:19:07,2023,11,2023Q4,Friday
2023-10-18 12:27:39,2023,10,2023Q4,Wednesday
2023-08-28 16:16:45,2023,8,2023Q3,Monday
2024-08-26 23:45:09,2024,8,2024Q3,Monday
2023-01-29 22:23:40,2023,1,2023Q1,Sunday
2023-03-15 19:56:53,2023,3,2023Q1,Wednesday
2022-12-25 20:12:00,2022,12,2022Q4,Sunday
2022-12-06 07:37:45,2022,12,2022Q4,Tuesday
2024-04-18 00:40:16,2024,4,2024Q2,Thursday
2022-12-26 02:38:53,2022,12,2022Q4,Monday
2024-04-03 15:44:01,2024,4,2024Q2,Wednesday
2024-09-03 06:27:25,2024,9,2024Q3,Tuesday
2022-07-31 22:20:39,2022,7,2022Q3,Sunday
2024-11-05 02:54:43,2024,11,2024Q4,Tuesday
2024-12-27 11:30:06,2024,12,2024Q4,Friday
2024-04-13 11:25:32,2024,4,2024Q2,Saturday
2023-08-30 16:59:42,2023,8,2023Q3,Wednesday
2022-10-30 04:30:11,2022,10,2022Q4,Sunday
2022-07-19 00:10:46,2022,7,2022Q3,Tuesday
2022-04-22 02:37:15,2022,4,2022Q2,Friday
2022-11-24 08:21:39,2022,11,2022Q4,Thursday
2023-12-10 05:58:55,2023,12,2023Q4,Sunday
2023-02-28 00:40:50,2023,2,2023Q1,Tuesday
2023-11-09 19:00:37,2023,11,2023Q4,Thursday
2022-11-23 11:19:29,2022,11,2022Q4,Wednesday
2022-10-01 10:43:32,2022,10,2022Q4,Saturday
2023-06-21 05:01:57,2023,6,2023Q2,Wednesday
2023-08-02 10:13:52,2023,8,2023Q3,Wednesday
2025-01-17 08:58:17,2025,1,2025Q1,Friday
2023-02-09 06:40:45,2023,2,2023Q1,Thursday
2022-04-05 12:10:29,2022,4,2022Q2,Tuesday
2023-08-15 19:00:18,2023,8,2023Q3,Tuesday
2022-11-04 02:09:03,2022,11,2022Q4,Friday
2022-11-16 12:22:47,2022,11,2022Q4,Wednesday
2024-05-03 03:07:59,2024,5,2024Q2,Friday
2025-02-12 17:37:23,2025,2,2025Q1,Wednesday
2025-02-22 09:36:02,2025,2,2025Q1,Saturday
2024-01-03 19:00:30,2024,1,2024Q1,Wednesday
2023-03-06 06:06:47,2023,3,2023Q1,Monday
2024-12-02 19:52:42,2024,12,2024Q4,Monday
2024-04-10 13:01:03,2024,4,2024Q2,Wednesday
2023-01-20 05:13:22,2023,1,2023Q1,Friday
2023-12-15 06:15:04,2023,12,2023Q4,Friday
2024-10-19 02:52:26,2024,10,2024Q4,Saturday
2022-03-30 10:59:02,2022,3,2022Q1,Wednesday
2022-03-01 13:11:20,2022,3,2022Q1,Tuesday
2023-08-07 13:23:19,2023,8,2023Q3,Monday
2025-07-10 10:08:58,2025,7,2025Q3,Thursday
2023-01-25 19:19:04,2023,1,2023Q1,Wednesday
2023-03-04 06:48:52,2023,3,2023Q1,Saturday
2023-10-23 00:55:09,2023,10,2023Q4,Monday
2024-10-22 04:50:18,2024,10,2024Q4,Tuesday
2022-05-13 18:58:13,2022,5,2022Q2,Friday
2023-09-22 19:44:24,2023,9,2023Q3,Friday
2024-05-07 22:38:23,2024,5,2024Q2,Tuesday
2024-09-24 22:52:16,2024,9,2024Q3,Tuesday
2023-04-11 19:26:22,2023,4,2023Q2,Tuesday
2023-06-13 13:50:07,2023,6,2023Q2,Tuesday
2023-02-03 18:10:43,2023,2,2023Q1,Friday
2024-01-21 15:50:04,2024,1,2024Q1,Sunday
2023-12-14 05:56:41,2023,12,2023Q4,Thursday
2023-05-09 11:37:58,2023,5,2023Q2,Tuesday
2022-10-16 12:34:43,2022,10,2022Q4,Sunday
2025-07-13 20:44:28,2025,7,2025Q3,Sunday
2022-06-24 17:12:16,2022,6,2022Q2,Friday
2022-12-29 17:02:38,2022,12,2022Q4,Thursday
2023-07-06 06:19:28,2023,7,2023Q3,Thursday
2023-08-08 12:08:23,2023,8,2023Q3,Tuesday
2024-11-11 11:01:30,2024,11,2024Q4,Monday
2022-01-26 21:43:15,2022,1,2022Q1,Wednesday
2025-08-07 14:00:09,2025,8,2025Q3,Thursday
2023-06-29 01:18:42,2023,6,2023Q2,Thursday
2023-06-06 10:57:33,2023,6,2023Q2,Tuesday
2024-07-03 06:45:44,2024,7,2024Q3,Wednesday
2022-07-15 18:35:23,2022,7,2022Q3,Friday
2024-04-30 18:14:25,2024,4,2024Q2,Tuesday
2025-03-04 18:06:58,2025,3,2025Q1,Tuesday
2023-08-26 05:21:05,2023,8,2023Q3,Saturday
2022-11-06 17:50:22,2022,11,2022Q4,Sunday
2022-12-05 06:01:35,2022,12,2022Q4,Monday
2022-04-25 08:02:30,2022,4,2022Q2,Monday
2024-10-08 18:36:01,2024,10,2024Q4,Tuesday
2024-11-26 02:41:14,2024,11,2024Q4,Tuesday
2023-01-16 10:06:49,2023,1,2023Q1,Monday
